,0,1,2,3,4,5,6,7,8,9,10
74,75,(2015),电影,山炮进城 ,崔俊杰,程野 / 宋晓峰 / 唐娜 / 张笑菲 / 小沈阳 / 刘小光 / 文松 / 张家豪 / 唐鉴军 / 于洋 / 王小虎 / 小超越 / 彭禺厶 / 朱佳希 / 高成龙 / 蔡维利,喜剧,中国大陆,高清中字,2015-10-27,豆瓣：4.1 
75,76,(2015),电影,长江7号：超萌特攻队 ,简耀宗,徐娇 / 石班瑜 / 林簌 / 郝鹏 / 马语非 / 刘琮 / 郭浩 / 彭博 / 阿步 / 昱霖 / 吴屹桐 / 简耀宗 / 张琰,喜剧 / 动画 / 家庭,中国大陆 / 香港,高清中字,2015-09-26(中国大陆),豆瓣：3.3 
76,77,(2004),,电锯惊魂 Saw ,温子仁,雷·沃纳尔 / 加利·艾尔维斯 / 丹尼·格洛弗 / 莫妮卡·波特 / 迪娜·迈耶 / 托宾·贝尔 / 肖妮·史密斯 / 肯·梁 / 麦肯兹·韦加 / 迈克尔·爱默生 / 亚丽姗卓·全,悬疑 / 惊悚 / 犯罪,美国 / 澳大利亚,高清中字,2004-01-19(圣丹斯电影节) / 2004-10-29(美国),豆瓣：8.6 
77,78,(2015),福利,韩国BJ美女主播尹素婉激情热舞视频 151025 ,伊素婉,伊素婉,女主播 / 热舞 / 福利,韩国,高清,2015-04-16,豆瓣：0.0 
78,79,(2015),电影,年轻气盛 Youth ,保罗·索伦蒂诺,蕾切尔·薇兹 / 简·方达 / 迈克尔·凯恩 / 保罗·达诺 / 哈威·凯特尔 / 内芙·加切夫 / 埃德·斯托帕德 / 马达丽娜·珍娜 / 马克·科兹莱克 / 亚历克斯·麦奎因 / 艾米莉亚·琼斯 / Poppy Corby-Tuech / Tom Li,剧情,意大利 / 法国 / 瑞士 / 英国,高清中字,2015-05-20(意大利),豆瓣：8.2 
79,80,(2015),电影,小萝莉的猴神大叔 Bajrangi Bhaijaan ,卡比尔·汗,萨尔曼·汗 / 卡琳娜·卡普尔 / 纳瓦祖丁·席迪圭 / 埃朗·哈斯米,剧情 / 喜剧 / 动作 / 爱情,印度,高清中字,2015-07-17(美国),豆瓣：8.8 
80,81,(2011),电影,完美搭档 ,朴显秀,金英浩 / 金慧善 / 金山浩 / 尹彩伊,喜剧 / 爱情,韩国,高清中字,2011-11-17,豆瓣：8.4 
81,82,(2015),电影,鸭王 鴨王 ,区焯文,白健恩 / 何浩文 / 袁嘉敏 / 何佩瑜 / 樊玲 / 梁敏仪 / 唐紫睿,喜剧 / 爱情 / 情色,香港,高清中字,2015-01-29(香港),豆瓣：4.6 
82,83,(2015),福利,美女大白兔想操我就加我微信吧！ ,美女大白兔,美女大白兔,福利 / 激情,中国大陆,高清,2015-10-20,豆瓣：8.0 
83,84,(2015),福利,韩国美女BJ性感热舞 素婉 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：0.0 
84,85,(2015),福利,性感美女诱惑自拍视频，喜欢的朋友多分享请关注哦 ,八森森,八森森,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：0.0 
85,86,(2015),福利,性感美女主播热舞自摸，无限诱惑，脱脱脱脱吧 ,做简单的人,做简单的人,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：0.0 
86,87,(2015),福利,性感自扭 ,不小心爱上你美美,不小心爱上你美美,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：5.5 
87,88,(2015),福利,韩国美女DJ性感可爱! ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：5.3 
88,89,(2015),福利,韩国主播性感热舞 ,灵儿baby,灵儿baby,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：4.9 
89,90,(2015),福利,性感小黑猫热舞来袭! ,精品微视频,精品微视频,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-26,豆瓣：4.4 
90,91,(2015),福利,韩国女孩性感舞这么热，流鼻血了么 ,花园美美@sina,花园美美@sina,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-26,豆瓣：1.1 
91,92,(2015),福利,#美女#主播 ,灵儿baby,灵儿baby,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-20,豆瓣：2.1 
92,93,(2015),福利,韩国美女BJ性感热舞 豫娃 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：6.9 
93,94,(2015),福利,韩国美女BJ性感热舞  丽林 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：8.2 
94,95,(2015),福利,韩国美女BJ性感热舞 啊英 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：2.6 
95,96,(2015),福利,朴妮唛的 性感诱惑直播 10月21号__高清视频在线观看 ,单身女一富豪,单身女一富豪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：6.6 
96,97,(2015),福利,韩国美女BJ性感热舞 阿英摇得不错 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-26,豆瓣：3.7 
97,98,(2015),福利,韩国美女BJ性感热舞 阿英 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-23,豆瓣：3.8 
98,99,(2015),福利,国外逗比一家子小合集 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-18,豆瓣：7.8 
99,100,(2015),福利,韩国美女BJ性感热舞 伊素婉 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-17,豆瓣：8.6 
100,101,(2015),福利,姐不做小三 (稀有版)好听 ,林若童,林若童,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-07,豆瓣：8.8 
101,102,(2015),福利,诱惑 ,悦享其成@wx,悦享其成@wx,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：8.0 
102,103,(2015),福利,这声音，你被诱惑了吗， 求粉，求关注，求分享，每天定期更新，谢谢哦。喜欢的屏幕下方扣111111111 ,盼你一抹徊笶,盼你一抹徊笶,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：9.0 
103,104,(2015),福利,诱惑不只一点点 ,jxsdxy,jxsdxy,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：8.1 
104,105,(2015),福利,美女视频自拍MM诱惑#玩视频赚大钱# ,有一份承诺,有一份承诺,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：8.8 
105,106,(2015),福利,美女视频自拍黑丝袜诱惑#玩视频赚大钱# ,有一份承诺,有一份承诺,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-27,豆瓣：3.7 
106,107,(),福利,狂野诱惑：情趣内衣黑丝吊带袜骚动钢管舞 ,小秘书Aviy,小秘书Aviy,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：5.4 
107,108,(2015),福利,挑逗诱惑 ,灵魂导医,灵魂导医,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-26,豆瓣：3.4 
108,109,(2015),福利,性感女神黑色诱惑，真容出现在最后哦，千万不要错过哦 ,八森森,八森森,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-26,豆瓣：7.6 
109,110,(2015),福利,美女诱惑展示01 ,播客龙哥,播客龙哥,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-25,豆瓣：2.2 
110,111,(2015),福利,美女性感丝袜，诱惑 ,万小歪,万小歪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-25,豆瓣：7.1 
111,112,(2015),福利,韩国女主播韩美珠性感诱惑 ,单身女一富豪,单身女一富豪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-24,豆瓣：8.7 
112,113,(2015),福利,性感爆乳美女冰桶挑战 ,凡人间,凡人间,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：9.4 
113,114,(2015),福利,旗袍美女热舞 ,看看也无妨,看看也无妨,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：9.6 
114,115,(2015),福利,猥琐男电梯里猥亵美女 ,凡人间,凡人间,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：9.8 
115,116,(2015),福利,最牛的美女 ,春意CWM,春意CWM,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：3.3 
116,117,(2015),福利,美女舞蹈真带劲！@vlook微录客 ,PAPA哥,PAPA哥,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：9.4 
117,118,(2015),福利,#玩视频赚大钱##美女##达人#自拍 ,灵儿baby,灵儿baby,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：7.8 
118,119,(2015),福利,美女爱心舞 ,韩国女团精选,韩国女团精选,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-28,豆瓣：1.5 
119,120,(2012),午夜,色欲之死 レイプゾンビ Lust of The Dead ,友松直之,小泽爱丽丝 / 亚纱美 / 相川优衣 / 小林沙耶 / 幸田李梨,恐怖,日本,高清中字,2012-03-03(日本),豆瓣：3.6 
120,121,(2015),,我唾弃你的坟墓：复仇在我 ,R.D. Braunstein,莎拉·巴特勒 Sarah Butler / Gabriel Hogan / Doug McKeon / Karen Strassman / Jennifer Landon / Corey Craig / Bobby Reed / Alissa Juvan,犯罪 / 惊悚 / 恐怖,美国,高清中字,2015-10-20,豆瓣：6.5 
121,122,(2009),电影,三枪拍案惊奇 ,张艺谋,小沈阳 / 闫妮 / 孙红雷 / 倪大红 / 程野 / 毛毛 / 赵本山,剧情,中国大陆 / 香港,高清,2009-12-11(中国大陆) / 2009-12-24(香港),豆瓣：4.7 
122,123,(2015),电视剧,夜行书生 밤을 걷는 선비 ,李成俊,李准基 / 李侑菲 / 李洙赫 / 金素恩 / 沈昌珉 / 张熙珍,剧情 / 古装,韩国,20集已完结,2015-07-08(韩国),豆瓣：7.3 
123,124,(2015),电影,巴黎假期 ,阮世生,古天乐 / 郭采洁 / 徐正曦 / 刘梓妍 / 方中信 / 胡静 / 文咏珊 / 陈友 / 雷宇扬 / 诗雅 / 吴嘉龙 / 陈家乐,喜剧 / 爱情,中国大陆 / 香港,高清中字,2015-07-31(中国大陆) / 2015-07-23(香港),豆瓣：5.7 
124,125,(2005),电影,逃出克隆岛 The Island ,迈克尔·贝,伊万·麦克格雷格 / 斯嘉丽·约翰逊 / 杰曼·翰苏 / 肖恩·宾 / 史蒂夫·布西密,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2005-07-22,豆瓣：7.0 
125,126,(2012),电影,食人鱼3DD Piranha 3DD ,约翰·古拉格,丹妮尔·帕娜贝克 / 马特·布什 / Chris Zylka / 大卫·科恩查内 / Meagan Tandy / Paul James Jordan / 让-卢克·比洛多 / 赫克特·吉门雷兹 / Adrian Martinez / 克鲁·古拉格 / 大,喜剧 / 惊悚 / 恐怖 / 灾难,美国,高清中字,2012-06-01(美国),豆瓣：4.4 
126,127,(2015),电视剧,他来了，请闭眼 ,张开宙,霍建华 / 马思纯 / 张鲁一 / 王凯 / 尹正 / 章龄之 / 刘奕君 / 尹子维 / 曹苑 / 张骁晗 / 岳旸 / 霍亚明 / 崔心心 / 郭晓然,剧情 / 爱情 / 悬疑,中国大陆,24集已完结,2015-10-15(中国大陆),豆瓣：7.0 
127,128,(2015),电影,第三种爱情 ,李宰汉,刘亦菲 / 宋承宪 / 欧弟 / 江语晨 / 孟佳,爱情,中国大陆,高清,2015-09-25(中国大陆),豆瓣：5.5 
128,129,(2015),电视剧,大好时光 ,夏晓昀,胡歌 / 王晓晨 / 周楚楚 / 徐百卉 / 许亚军 / 高蓓蓓 / 韩东君 / 鲁伊莎 / 吕凉 / 方芳 / 陈鸿梅 / 春夏 / 许圣楠 / 刘敏 / 徐玉兰,剧情 / 爱情,中国大陆,38集已完结,2015-10-16(中国大陆),豆瓣：5.7 
129,130,(2015),音乐,神奇草原 - 菲儿 ,菲儿,菲儿,神曲 / 音乐 / YY,大陆中国,YY神曲,2015-10-30,豆瓣：2.9 
130,131,(2015),音乐,婴儿 - 菲儿 ,菲儿,菲儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-10-30,豆瓣：7.9 
131,132,(2015),音乐,25081『红豆』热舞现场№.1 - 三三 ,三三,三三,神曲 / 音乐 / YY,大陆中国,YY神曲,2015-10-30,豆瓣：1.7 
132,133,(2015),音乐,《清明上河图》 - 娜宝儿 ,娜宝儿,娜宝儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-10-30,豆瓣：3.0 
133,134,(2015),音乐,《咱们屯里的人》 - 娜宝儿 ,娜宝儿,娜宝儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-10-30,豆瓣：5.1 
134,135,(2015),音乐,黑社会方言版 - 苏子 ,苏子,苏子,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-10-30,豆瓣：3.8 
135,136,(2015),福利,❀老公我大姨妈来了[害羞][憨笑]#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：6.5 
136,137,(2015),福利,千万别当伴娘，，， ,拍客现场,拍客现场,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：1.9 
137,138,(2015),福利,丰满美熟女居家性感自拍化妆教学 ,熟中自有颜玉,熟中自有颜玉,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-10-29,豆瓣：1.6 
138,139,(2015),电影,绝命海拔 Everest ,巴塔萨·科马库,杰森·克拉科 / 杰克·吉伦哈尔 / 乔什·布洛林 / 约翰·浩克斯 / 罗宾·怀特 / 艾米丽·沃森 / 迈克尔·凯利 / 凯拉·奈特莉 / 萨姆·沃辛顿 / 克莱夫·斯坦登 / 伊丽莎白·德比茨基 / 米娅·高斯 / 马丁·亨德森 / 凡妮莎·柯比 /,剧情 / 惊悚 / 冒险,英国 / 美国 / 冰岛,高清中字,2015-11-03(中国大陆) / 2015-09-02(威尼斯电影节) / 2015-09-25(美国),豆瓣：7.5 
139,140,(2015),电影,非我 Self/less ,塔西姆·辛,瑞恩·雷诺兹 / 本·金斯利 / 马修·古迪 / 娜塔丽·马丁内兹 / 米歇尔·道克瑞 / 德里克·卢克 / 维克多·加博 / 玛丽安娜·宝拉·韦森特 / 山姆·佩吉 / 特瑞·韦伯 / 格里夫·弗斯特 / 艾米莉·特里梅因 / 加里·维克斯,科幻 / 悬疑 / 惊悚,美国,高清中字,2015-07-10(美国),豆瓣：6.4 
140,141,(2014),电影,超体 Lucy ,吕克·贝松,斯嘉丽·约翰逊 / 摩根·弗里曼 / 崔岷植 / 阿马尔·维克德 / 朱利安·林希德-图特 / 乔汗·菲利普·阿斯巴克 / 安娜丽·提普顿 / 詹·奥利弗·施罗德 / 弗雷德里克·周 / 克莱尔·陈 / 塞德里克·舍瓦姆 / 邵斯凡 / 保罗·陈 / 林暐,动作 / 科幻,法国,高清中字,2014-10-24(中国大陆) / 2014-07-25(美国) / 2014-08-06(法国),豆瓣：7.0 
141,142,(2014),电影,超验骇客 Transcendence ,沃利·菲斯特,约翰尼·德普 / 丽贝卡·豪尔 / 保罗·贝坦尼 / 基里安·墨菲 / 凯特·玛拉 / 科尔·豪瑟 / 摩根·弗里曼 / 小克利夫顿·克林斯 / 科里·哈德里克 / 法尔克·亨特切尔 / 乔什·斯图沃特 / 山德·贝克利,动作 / 爱情 / 科幻,美国 / 中国大陆 / 英国,高清中字,2014-04-18(中国大陆/美国),豆瓣：6.6 
142,143,(2015),电影,隐秘的诱惑 은밀한 유혹 ,尹宰久,林秀晶 / 柳演锡 / 李璟荣 / 朴哲民 / 陈庆 / 敏度希,爱情 / 犯罪,韩国,高清中字,2015-06-04(韩国),豆瓣：5.8 
143,144,(2014),电影,爱情攻略 小姐誘心 ,黄柏基,刘心悠 / 周柏豪  / 庄思敏 / 姜皓文 / 何佩瑜 / 许雅婷 / 马志威 / 麦子乐 / 林盛斌 / 倪晨曦,喜剧 / 爱情,香港,高清中字,2015-09-18(中国大陆) / 2014-12-24(香港点映) / 2015-01-15(香港),豆瓣：6.0 
144,145,(2015),电影,暗杀教室 暗殺教室 ,羽住英一郎,山田凉介 / 菅田将晖 / 山本舞香 / 竹富圣花 / 优希美青 / 上原实矩 / 葵若菜 / 知英 / 加藤清史郎 / 高岛政伸 / 椎名桔平 / 二宫和也,剧情 / 动作,日本,高清中字,2015-03-21(日本),豆瓣：6.3 
145,146,(2014),电影,天师斗僵尸 天師鬥殭屍 ,陈翊恒,郑中基 / 元彪 / 伍允龙 / 胡然,喜剧 / 恐怖,香港,高清中字,2014-10-16(香港),豆瓣：5.3 
146,147,(2011),电影,女人 The Woman ,路克·马克,Angela Bettis / Pollyanna McIntosh / Sean Bridgers,恐怖,美国,高清中字,2011,豆瓣：6.5 
147,148,(1985),电影,龙凤智多星 龍鳳智多星 ,黎应就,张国荣 / 林忆莲 / 楼南光 / 倪淑君,剧情 / 喜剧 / 动作 / 犯罪,香港,高清中字,1985-06-06,豆瓣：6.6 
148,149,(2013),电影,神汉流氓 박수건달 ,赵珍奎,朴信阳 / 金正泰 / 严志媛,喜剧 / 犯罪,韩国,高清中字,2013-01-09(韩国),豆瓣：7.1 
149,150,(2013),电影,隐秘而伟大 은밀하게 위대하게 ,张哲洙,金秀贤 / 李玹雨 / 朴基雄 / 李彩英 / 孙贤周 / 高昌锡 / 金成钧 / 张光 / 朴恩彬,喜剧 / 动作,韩国,高清中字,2013-06-05(韩国),豆瓣：7.7 
150,151,(2015),午夜,我的机器人家政 친절한 가정부 ,卢镇秀,希志爱野,喜剧 / 爱情 / 情色,韩国,高清中字,2015-02-26(韩国),豆瓣：4.2 
151,152,(2015),电影,别有动机 ,黄岳泰,林家栋 / 秦岚 / 任达华 / 高圣远 / 刘威 / 苗雅宁 / 高鑫 / 屈菁菁 / 任山,动作 / 悬疑 / 犯罪,中国大陆,高清,2015-09-17(中国大陆),豆瓣：4.4 
152,153,(2014),电影,超能陆战队 Big Hero 6 ,唐·霍尔 / 克里斯·威廉姆斯,斯科特·安第斯 / 瑞恩·波特 / 丹尼尔·海尼 / T·J·米勒 / 杰米·钟 / 小达蒙·韦恩斯 / 珍尼希斯·罗德里格兹 / 詹姆斯·克伦威尔 / 艾伦·图代克 / 玛娅·鲁道夫 / 亚布拉哈姆·本鲁比 / 凯蒂·洛斯 / 比利·布什 / 丹尼尔·吉,喜剧 / 动作 / 科幻 / 动画 / 冒险,美国,高清中字,2015-02-28(中国大陆) / 2014-10-23(东京电影节) / 2014-11-07(美国),豆瓣：8.7 
153,154,(2015),电视剧,灵魂摆渡2 ,巨兴茂,于毅 / 刘智扬 / 肖茵 / 杨紫 / 马可 / 梁椰雯 / 宣璐 / 王梦婷 / 王千赫 / 信鹏 / 赵晓苏 / 蔡子伦 / 杨志刚 / 黑子 / 乔杉 / 陈炳强 / 姜广涛 / 陈洁,剧情 / 惊悚,中国大陆,20集已完结,2015-10-30(中国大陆),豆瓣：9.0 
154,155,(2015),电影,星语心愿之再爱 ,邓科,王传君 / 董维嘉 / 陈亦飞 / 戚九洲 / 李佑晨 / 吴岱融,爱情,中国大陆,高清,2015-09-11(中国大陆),豆瓣：4.7 
155,156,(2015),综合,奔跑吧兄弟第三季 ,岑俊义 / 陆皓,邓超 / 鹿晗 / 杨颖 / 郑恺 / 王祖蓝 / 李晨 / 陈赫,真人秀 / 综艺 / 娱乐,中国大陆,16集已完结,2015-10-30(中国大陆),豆瓣：5.4 
156,157,(2015),电影,我是证人 ,安相勋,杨幂 / 鹿晗 / 王景春 / 朱亚文 / 刘芮麟 / 赖艺,剧情 / 悬疑 / 犯罪,中国大陆 / 韩国,高清,2015-10-30(中国大陆),豆瓣：6.2 
157,158,(2003),,致命弯道（全集） Wrong Turn ,Rob Schmidt,戴斯蒙德·哈灵顿 / 艾丽莎·杜什库 / 埃曼纽尔·施莱琪 / 杰瑞米·西斯托 / 凯文·席格斯 / 林蒂·布丝 / 朱利安·瑞钦斯 / 韦恩·罗布森,恐怖,美国 / 德国,高清中字,2003-05-30,豆瓣：6.3 
158,159,(1960),电影,斯巴达克斯 Spartacus ,斯坦利·库布里克,柯克·道格拉斯 / 劳伦斯·奥利弗 / 简·西蒙斯 / 查尔斯·劳顿 / 彼得·乌斯蒂诺夫 / 约翰·加文 / 尼娜·弗彻 / 托尼·柯蒂斯,剧情 / 动作 / 传记 / 历史 / 冒险,美国,高清中字,1960-10-07,豆瓣：7.9 
159,160,(2015),福利,#音乐##男神##脑子有毛病好像##头发好像让驴啃了# Skm破音 ：性别男 爱好抖 以后慢慢跟大家介绍我吧~记得关注一下 这首歌叫《pain》 ,Skm破音,Skm破音,美拍 / 福利 / 美女 / 搞笑 / 音乐,大陆中国,美拍,2015-11-01,豆瓣：6.5 
160,161,(2015),午夜,路边摊 포장마차 ,최율권희,이채담 / 김운 / 고수현,喜剧 / 情色,韩国,高清,2015-10-01(韩国),豆瓣：0.0 
161,162,(1996),电影,古惑仔之人在江湖 ,刘伟强,郑伊健 / 陈小春 / 吴镇宇 / 黎姿 / 林晓峰 / 谢天华 / 林尚义 / 朱永棠 / 吴志雄 / 任达华 / 夏萍 / 罗兰 / 王龙威,动作,香港,高清,1996-01-25(香港),豆瓣：7.8 
162,163,(1996),电影,古惑仔2之猛龙过江 ,刘伟强,郑伊健 / 陈小春 / 黎姿 / 邱淑贞 / 林晓峰 / 谢天华 / 朱永棠 / 黄秋生 / 任达华 / 雷震 / 柯受良 / 谭小环 / 陈豪,剧情 / 动作,香港,高清,1996-03-30(香港),豆瓣：7.5 
163,164,(1996),电影,古惑仔3之只手遮天 ,刘伟强,郑伊健 / 陈小春 / 张耀扬 / 莫文蔚 / 黎姿 / 任达华 / 林晓峰 / 朱永棠 / 林尚义 / 谢天华 / 黄秋生 / 柯受良 / 陈惠敏,剧情 / 动作,香港,高清,1996-06-29,豆瓣：7.6 
164,165,(1997),电影,97古惑仔战无不胜 97古惑仔戰無不勝 ,刘伟强,郑伊健 / 陈小春 / 李嘉欣 / 莫文蔚 / 万梓良 / 林晓峰 / 朱永棠 / 谢天华 / 吴君如 / 黄秋生 / 张耀扬 / 林尚义 / 尹扬明 / 李兆基 / 张文慈 / 梁焯满,剧情 / 动作,香港,高清,1997-03-28,豆瓣：7.5 
165,166,(1998),电影,98古惑仔之龙争虎斗 98古惑仔之龍爭虎鬥 ,刘伟强,郑伊健 / 舒淇 / 郑浩南 / 钱嘉乐 / 秦沛 / 林晓峰 / 朱永棠 / 万梓良 / 吴君如 / 黄秋生 / 李修贤 / 尹扬明 / 李兆基,动作,香港,高清,1998-01-22(香港),豆瓣：7.2 
166,167,(2000),电影,胜者为王 勝者為王 ,刘伟强,郑伊健 / 陈小春 / 舒淇 / 黎姿 / 千叶真一 / 何润东 / 柯受良 / 安雅 / 林晓峰 / 谢天华 / 钱嘉乐 / 朱永棠 / 张耀扬 / 金士杰 / 陈松勇 / 屈中恒 / 吴君如 / 万梓良 / 尹扬明,惊悚 / 犯罪,香港,高清,2000-07-21,豆瓣：7.3 
167,168,(2015),电视剧,班淑传奇 ,朱锐斌 / 徐惠康,景甜 / 张哲瀚 / 李心艾 / 李佳航 / 李晟 / 付辛博 / 邓莎 / 张馨予 / 关晓彤 / 米热 / 恬妞 / 蒋依依 / 迪丽热巴·迪力木拉提 / 杨恭如 / 邱心志 / 王琳,剧情 / 喜剧 / 爱情 / 古装,中国大陆,42集已完结,2015-10-06(中国大陆),豆瓣：5.1 
168,169,(2005),电影,绝密飞行 Stealth ,罗伯·科恩,乔什·卢卡斯 / 杰西卡·贝尔 / 杰米·福克斯 / 山姆·夏普德 / 理查德·劳斯伯格,动作 / 科幻 / 冒险,美国,高清中字,2005-09-08(中国大陆) / 2005-07-29(美国),豆瓣：6.6 
169,170,(2008),午夜,猛男诞生记 가루지기 ,申汉率,奉太奎 / 尹汝贞 / 金叡园 / 徐英 / 吴达洙,喜剧 / 情色 / 奇幻,韩国,高清中字,2008-04-30(韩国),豆瓣：5.6 
170,171,(2013),电影,流感 감기 ,金性洙,张赫 / 秀爱 / 朴敏荷 / 柳海真 / 李熙俊 / 车仁表 / 朴孝朱 / 李相烨 / 马东锡,剧情 / 惊悚 / 灾难,韩国,高清中字,2013-08-14(韩国),豆瓣：7.8 
